# Torres Amat 1823 — dominio público (texto íntegro del Antiguo Testamento). Traducción de la Vulgata latina al español por
# don Félix Torres Amat (1772-1847), publicada entre 1823 y 1825.
# Source : module SWORD TorresAmat du projet OmarGonD/biblia-elim (reconstruction OCR de l'édition de 1882 conservée à Internet Archive,
# GPL-2.0-or-later ; le texte de Torres Amat lui-même est dominio público). Le module couvre 94 % des versets ; le
# texte contient des erratas résiduelles d'OCR et n'est pas révisé (versets perdus laissés en creux).
# Versification convertie Vulgate -> massorétique (BHSA, numérotation BHS : Deut 29:1, Isa 8:23, Joël 4 ch., Malachie
# 3 ch., etc.) : Psaumes Vulgate renumérotés (fusions 9/10,
# 113/114/115, 146/147 ; titres de psaumes conservés comme verset 1,
# convention BHSA), additions deutérocanoniques exclues (Daniel
# 3:24-90, 13-14 ; Esther Vulgate 10:4-13, 11-16), défauts OCR du
# module exclus (doublon 1 Rois 4, index des prophètes collé en
# Osée 1, Jérémie 1 perdu — copie numérotée de 2:1-7 mappée en
# Jérémie 2, secondes moitiés de versets). Calibré verset par
# verset contre la base BHSA ; voir scripts/extract_torres_amat.py.
# Format : nom_BHSA	chapitre	verset	texte_espagnol
Canticum	1	10	Lindas son tus mejillas, así como de tortolilla; tu cuello como si estuviera adornado de collares de perlas
Canticum	1	11	Gargantillas de oro haremos para tí, taraceadas de plata S TIL. Agradecimiento de la Iglesia: favores que recibe de Jesu-Uhristo; y cómo anhela complacerle. Recíprocas alabanzas entre los dos Esposos; y cómo procura Jesu- Christo tener siempre junto ú4 si a la Iglesia
Canticum	1	12	Esposa. Mientras estaba el rey recostado? en su asiento, mi nardo precioso difundió su fragancia
Canticum	1	13	Manojito de myrrha es para mí el amado mio: entre mis pechos quedará
Canticum	1	14	Racimo de eypro es mi amado para mí, cogido en las vinas en Engaddi
Canticum	1	15	Esposo. ¡Oh y qué hermosa eres, amiga mia! ¡cuán bella eres! Son tus ojos vivos y brillantes como los de la paloma
Canticum	1	16	Esposa. Tú sí, amado mio, que eres el hermoso y el agraciado, —£sposo y Esposa, De flores es nuestro lecho
Canticum	1	17	De cedro las vigas de nuestras habitaciones, y de ciprés sus artesonados
Canticum	2	2	Como azucena entre espinas, así es mi amiga entre las virgenes
Canticum	2	4	Introdújome en la pieza en que tiene el vino mas exquisito, y ordenó en mí el amor Y
Canticum	2	5	Ea, confortadme con fores aromáticas, fortalecedme con olorosas manzanas, porque desfallezco de amor
Canticum	2	6	Pero mi Esposo pondrá su mano izquierda debajo de mi cabeza, y con su diestra me abrazará Y
Canticum	2	7	Esposo. Oh hijas de Jerusalem, os conjuro por las ltgeras corzas y ciervos de los campos, que no desperteis, ni quíteis el sueño á mi amada, hasta que ella quiera, SIL. La Iglesia siempre atenta ú la voz de Jesu- Christo, y deseosa de agradarle. Cómo Jesu-Christo procura conservar en ella los frutos de SU QUACI
Canticum	2	8	Esposa, Pareceme que oigo la voz de mi amado. Vedle cómo viene saltando por los inontes, y brincando por los collados
Canticum	2	9	Lisposa. Como el manzano entre árboles silvestres y estériles, así es mi amado entre los hijos de los hombres. Sentéme á la sombra del que tanto habia yo deseado, y su fruto es Muy dulce al paladar mio. Al ligero gamo y al cervatillo se parece mi amado. Vedle ya cómo se pone detrás de la pared nuestra, cómo mira por las ventanas, cómo está atisbando por las celosías
Canticum	2	10	Hé aquí que me habla mi amado y dice: Levántate, apresúrate, amiga mia, paloma mia, hermosa mía, y vente al Campo
Canticum	2	11	Pues pasó ya el invierno, disipáronse y cesaron las 1luvias
Canticum	2	12	Despuntan las flores en nuestra tierra; llegó el tiempo de la poda; el arrullo de la tórtola se ha oido ya en nuestros campos
Canticum	2	13	La higuera arroja sus brevas: esparcen su olor las florecientes viñas. Levántate pues, amiga mia, beldad mia, y vente
Canticum	2	14	Oh casta paloma mia, tú que anidas en los agujeros de las peñas, en las concavidades de las murallas, muéstrame tu rostro, suene tu voz en mis oidos; pues tu voz es dulce, y lindo tu rostro
Canticum	2	15	Vosotros, oh amigos, cazadnos esas raposillas, que están asolando las viñas; porque nuestra vina está ya en
Canticum	2	17	Hasta que declina el dia, y caen las sombras. Vuélvete corriendo: aseméjate, querido mio, á la corza, y al cervatillo que se criam en los montes de Bether
Canticum	3	1	Mas ¡ay! que todo fué mn sueño. En mi lecho eché de menos por la noche al que ama mi alma: andúyele buscando, y no le encontré
Canticum	3	2	Me levantaré, dije, y daré vueltas por la ciudad! y buscaré por calles y plazas al amado de mi alma. ¡4y! le busque, mas no le hallé
Canticum	3	3	Encontráromme las patrullas que rondan por la ciudad, y les dije: ¿No habeis visto al amado de mi alma?
Canticum	3	4	Cuando Aé aquí que á pocos pasos me encontré al que adora 1 alma: asi le, y no le soltaré hasta haberle hecho entrar en la tasa de mi madre, en la habitacion de la que me dió la vida
Canticum	3	5	Esposo. Ob hijas de Jerusalem, conjúroos por las corzas y los ciervos de los campos que no desperteis, ni interrumpais el sueño á mi amada, hasta que ella quiera
Canticum	3	6	Las amigas de la Esposa? ¿Quién en ésta que va subiendo por el desierto como una columnita de humo, formada de perfumes de myrrha y de incienso, y de toda especie de aromas?
Canticum	3	7	Esposa. Mirad el lecho de Salomon rodeado de sesenta valientes de los mas esforzados de Israél
Canticum	3	8	Todos armados de alfanjes, y muy diestros en los combates: cada uno lleva su espada al lado, por temor de los peligros nocturnos
Canticum	3	9	De maderas del Líbano se ha hecho el rey Salomon su trono
Canticum	3	10	Las columnas las ha hecho de plata, el respaldo de oro, el techo y gradas cubriólo de púrpura, y el centro con cierto esmalte que inspira amor, por causa de las hijas de Jerusalem
Canticum	3	11	Salid pues á fuera, ob hijas de Sion, y vereis al rey Salomon con la diadema con que le coronó su madre en el dia de sus desposorios, dia en que quedó colmado de júbilo su Corazon
Canticum	4	1	Declarando Jesu-Christo las gracias que ha puesto en su esposa la ¿glesta, manifiesta el entrañable amor que le tiene. Esposo. ¡Qué hermosa eres, amiga mia, qué hermosa eres! Como de paloma, así son vivos y brillamtes tus ojos, además de lo que dentro se oculta. Tus cabellos dorados y finos, como el pelo de los rebaños de cabras que vienen del monte Galaad
Canticum	4	2	Tus dientes blameos y bienunidos como hatos de ovejas trasquiladas, acabadas de lavar, todas con dobles crias, sin que haya entre ellas una estéril
Canticum	4	3	Como einta de escarlata tus labios, dulee tu hablar y sonoro. Como cacho ó roja corteza de granada, tales son tus mejillas, además de lo que dentro se oculta 7
Canticum	4	4	Tu cuello es recto y aúroso como la torre de David, ceñida de baluartes, de la cual cuelgan mil escudos, arneses todos de valientes
Canticum	4	5	Tus dos pechos son como dos gamitos mellizos, que están paciendo entre blancas azucenas
Canticum	4	6	Hasta el caer del dia, y el declinar de las sombras. Subiré á buscarte al monte de la myrrha, y al collado del incienso
Canticum	4	7	Toda tú eres hermosa, oh amiga mia, no hay defecto alguno en tí
Canticum	4	8	Ven, desciende del Líbano, esposa mia, vente del Líbano; ven, y serás coronada: ven de la cima del monte Amana, de las cumbres del Sanir y del Hermon, de esos lugares guarida de leones, de esos montes morada de leopardos
Canticum	4	9	Tú heriste mi corazon, oh hermana mia, esposa amada, heriste mi corazon con una sola mirada tuya, con una trenza de tu cuello
Canticum	4	10	¡Cuán bellos son tus amores, hermana mia esposa! mas agradables son que el vino exquisito; y la fragancia de tus perfumes ó vestidos excede á todos los aromas
Canticum	4	11	Son tus labios, ob esposa mía, un panal que destila miel: miel y leche tienes debajo de la lengua; y es el olor de tus vestidos como olor de suavésimo incienso, e IL. Jesu-Christo es un Dios celoso del corazon de las almas, que quiere consagren ú él todas sus acciones
Canticum	4	12	Huerto cerrado eres, hermana mia esposa, huerto cerrado, fuente sellada
Canticum	4	13	Tus renuévos, ó plantas de ese huerto, forman un vergel delicioso de granados, con frutos dulces como de manzanos: s0n eypros con nardos
Canticum	4	14	Nardo y azafran, caña aromática, y cinamomo, con todos los árboles odor+feros del Líbano; la mirrha y el aloe Y con todos los aromas mas exquisitos
Canticum	4	15	Tú, la fuente de los huertos, el pozo de aguas vivas, que bajan con ímpetu del monte Líbano
Canticum	4	16	Retírate, oh Aquilon, y ven tú, oh viento Áustro, á soplar en todo ai huerto, y espárzanse sus aromas por todo el mundo. ME; a y y E
Canticum	5	1	Anhelo de la Iglesia ¡por recibir dá Jesu-Christo, y por verle recoger los frutos que ella produce. Bondad de Jesu-Christo en llamar á las almas, ¿infelicidad de las que rehusan abrirle las puertas del corazon cuando él llama. Esposa. Venga, pues, mi amado á su huerto, y coma del fruto de sus manzanos.— Esposo. Yu he venido á mi huerto, hermana mia esposa; cogido he ya mi myrrha con mis aromas: y he comido mi panal con la miel mia: bebido he mi vino con mi leche: he dicho: Comed vosotros, oh amigos, y bebed, carísimos, hasta saciaros
Canticum	5	2	Esposa. Dormia yo, y estaba mi corazon velando; y hé aquí la voz de mi amado, que llama, y dice: Ábreme, hermana mia, amiga mia, paloma mia, mi inmaculada y purísimea: porque está llena de rocio mi cabeza, y del relente de la noche mis cabellos
Canticum	5	3	Y respondile: Válgame Dios, esposo mio, si ya me despojé de mi túnica, ¿me la he de volver á poner? Lavé mis piés, ¿y me los he de volver á ensuciar?
Canticum	5	4	Entonces mi amado metió su mano por la ventanilla de la puerta probando si la abriria, y á este ruido que hizo, se conmovió mi corazon
Canticum	5	5	Levantéme luego para abrir á mi amado, destilando myrrha mis manos, y estando llenos de myrrha selectísima mis dedos
Canticum	5	6	Alcé pues la aldaba de mi puerta para que entrase mi amado; pero él se habia ya retirado, y seguido adelante. Mi alma habia quedado desmayada al eco de su voz: le busqué, mas no le hallé: le llamé á voces, y no me respondió
Canticum	5	7	Encontráronme las patrullas que rondan la cudad, me hirieron, y me lastimaron; y quitáronme mi manto con que me cubria las centinelas de los muros
Canticum	5	8	Conjúroos, oh hijas de Jerusalem, que si halláreis á mi amado, le noticieis como desfallezeo de amor
Canticum	5	9	Amigas de la Esposa. ¿Qué tiene tu amado sobre los demás amados, oh hermosísima entre todas las mujeres? ¿qué hay en tu querido sobre los demás queridos para que así nos conjures que le busquemos? $ TL. FTermosura y perfecciones de Jesu-Christo, su pureza, su celo, su caridad, sabiduria, poder, grandeza y dulzura
Canticum	5	10	Esposa. Mi amado es blanco y rubio: escogido es entre millares de jóvenes
Canticum	5	11	Su cabeza, oro finísimo: sus cabellos largos y espesos como renueyos de palmas, y negros como el cuervo
Canticum	5	12	Sus ojos como los de las palomas que se ven junto á los arroyuelos de aguas, blaneas como si se hubiesen lavado con leche, y que se paran á la orilla de corrientes caudalosísimas
Canticum	5	13	Sus mejillas como dos eras de plantas aromáticas, plantadas por hábiles perfumeros; sus labios, lirios rosados que destilan myrrha purísima
Canticum	5	14	Sus manos, de oro, y como hechas á torno, llenas de jacintos: su pecho y vientre como un vaso de marfil guarnecido de zafiros
Canticum	5	15	¿Sus piernas, columnas de mármol, sentadas sobre basas de oro. Su aspecto majestuoso como el del Líbano, y escogido como el cedro entre los árboles
Canticum	5	16	Suavísimo el eco de su voz; y en sumar, todo él es envidiable. Tal es mi amado, y ese es mi amigo, hijas de Jerusalern
Canticum	6	1	4 migas de la Esposa. ¿Hácia dónde partió tu amado, oh hermosísima entre todas las mujeres? ¿por dónde se fué, que iremos contigo á buscarle?
Canticum	6	3	Yo soy toda de mi amado, y mi amado es todo mio, el cual se recrea entre azucenas
Canticum	6	4	Esposo, Hermosa eres, querida mia, y llena de dulzura: bella como Jerusalem, terrible y majestuosa como un ejército en órden de batalla
Canticum	6	5	Aparta de mí bus ojos, pues esos me han hecho salir fuera de mí, y me arroban. Son tus cabellos como el fino pelo de los rebaños de cabras que se dejan ver viniendo de Gia| de laad
Canticum	6	6	Tus dientes blancos y unidos, como aparece la manada de ovejas al subir de lavarse, todas con crias dobles, sin que haya entre ellas ninguna estéril
Canticum	6	7	Como un cacho ó roja corteza de granada, así son tus mejillas, sin lo que tienes encubierto
Canticum	6	8	Sesenta son las reinas, y ochenta las esposas de segundo órden, é innumerables las doncellitas
Canticum	6	9	Pero una sola es la paloma mia, la perfecta mia, la esposa, la hija única de su madre, la escogida de la que la parió. Viéronla las doncellas de mi palacio, y la aclamaron dichosísima: viéronla las reinas y demás esposas, y la colmaron de alabanzas
Canticum	6	10	¡Quién es ésta, dijeron, que va subiendo cual aurora naciente, bella como la luna, brillante como el sol, terrible y majestuosa como un ejército formado en batalla?
Canticum	6	11	Esposo. Yo bajé al huerto de los nogales para ver los frutales de las cañadas, y obseryar si estaba en cierne la viña, y si habian brotado los granados. 165 CANTAR DE CANTARES
Canticum	6	12	Esposa. No lo advertí: conturbóse mi alma por fiqu- E vawme que ota los carros de Aminadab!
Canticum	7	1	Esposa. ¿Qué podreis ver en la Sulamite sino coros de música en medio de escuadrones armados?— Amigas de la Esposa. ¡Oh hermosa Princesa, y con qué eracia andan 6sos tus piés colocados en tan rico calzado! Las junturas de tus muslos son como goznes, 0 charnelas, labrados de mano maestra
Canticum	7	3	Es ese tu seno cual taza hecha á torno, que nunca está exhausta de preciosos licores, Tu vientre como montoneito de trigo, cercado de azucenas
Canticum	7	4	Como dos cervatillos mellizos son tus dos pechos
Canticum	7	5	Es tu cuello terso y blameo como torre de marfil. Tus ojos:son como los eristalinos estanques de Hesebon, situados en la puerta mas concurrida de las gentes, La nariz tuya fan bien formada como la graciosa torre del Líbano, que mira frente por frente de Damasco
Canticum	7	6	Elevada y majestuosa es tu cabeza, como el Carmelo; y los cabellos de ella, como púrpura de rey puesta en flecos
Canticum	7	7	¡Cuán bella y agraciada eres, oh amabilísima y deliciosisima Princesa!
Canticum	7	8	Parecido es tu talle á la gallardía de la palma, y tus pechos á los hermosos racimos
Canticum	7	9	Una de las Amigas. Yo digo: Subiré á este palmero y cogeré sus frutos, y serán para nu tus pechos como racimos de uvas; y el olor de tu boca, como de manzanas
Canticum	7	10	La voz de tu garganta así delerta como el mas generoso vino,— Esposa: debido á mi amado para que le beba, y se saboree en él conservándole entre sus dientes y labios
Canticum	7	11	Yo soy dichosa porque soy toda de mi amado, y su corazon está siempre inclinado á mí
Canticum	7	12	Ea ven, querido Esposo mio, salgamos al campo, moremos en las granjas
Canticum	7	13	Levantémonos de mañana para ir á las vinas, miremos si están en cierne las vides, si las flores brotan ya los frutos, si florecen los eranados: allí te abriré con mas libertad mai corazon
Canticum	7	14	Las mandrágoras están despidiendo su fragancia, 11%
Canticum	8	1	Esposa. ¡Oh quién me diera, hermano mio, que tú fueses como un niño que está mamando á los pechos de mi macre, para poder besarte, aunque te halle fuera ó en la calle, con lo que nadie me desdeñaria $!
Canticum	8	2	Yo te tomaria, y te llevaria á la casa de mi madre: allí del vino compuesto, y del licor nuevo de mis granadas
Canticum	8	3	Mas hé aquí d mi Esposo, que pondrá su izquierda bajo mi cabeza, y con la derecha me abrazará
Canticum	8	4	Esposo. Os conjuro, oh hijas de Jerusalem, que no desperteis ni quiteis el sueño á mi amada hasta que ella misma ÉS quiera
Canticum	8	5	Amigas de la Esposa. ¿Quién es ésta que sube del desierto rebosando en delicias, apoyada en su amado?— Esposo, Y) Yo te levanté debajo de un manzano en que vacias, oh Esposa mia, donde fué desflorada ta madre, donde fué violada aquella que te parió Y y te comunicó la muerte del pecado
Canticum	8	6	Así, pues, ponme por sello sobre tu corazon, ponme por marca sobre tu brazo: porque el amor es fuerte como la muerte, implacables como el infierno los celos; sus brasas, brasas ardientes, y un volcan de llamas, 167 CANTAR DE CANTARES
Canticum	8	7	Las muchas aguas no han podido extinguir el amor, ni los rios podrán sofocarle. Aunque un hombre en recompensa dle este amor ó caridad dé todo el caudal de su casa, lo reputará por nada, $ TL. Deseo de la Iglesia de que amen á Jesu- Christo todas las naciones
Canticum	8	8	Esposa. Un cuidado me queda, oh amado mio. Nuestra hermana es pequeña, no tiene pechos todavía. ¿Qué haremos pues con nuestra hermana en el dia en que se le haya de hablar de desposarla?
Canticum	8	9	Esposo. $i es como un muro, edifiquémosle encima baluartes de plata: s1 es como una puerta, reforeémosla con tablas de cedro
Canticum	8	10	Esposa. Yo soy muro, y mis pechos como una torre, desde que me hallo en su presencia, como quien ha encontrado la paz ó felicidad
Canticum	8	11	El Pacífico, ó má esposo Salomon, tuyo una viña en Baal-hamon, entrególa á unos viñaderos para que la guardaran, y culiivaran: cada uno de ellos le paga por sus frutos mil monedas de plata. DE
Canticum	8	12	La viña mia delante de mí está. Las mil monedas son para tí, oh Pacífico, y doscientas para los que cuidan de los frutos de ella, TIT. Solamente en el cielo podrá la Iglesía entonar cantares de perfecta alegría
Canticum	8	13	Esposo. Oh tú la que moras en las huertas $, los amicos están escuchando; hazme olr pues tu sonora voz
Canticum	8	14	Esposa, ¡4h! corre apriesa, amor mio, y aseméjate á la corza y al cervatillo, huye á los montes de los aromas, si quieres oir mi voz, 2 Segun el hebreo puede traducirse: desde que fut tan favorecida que _IBRO DE Este libro es llamado por los griegos La Sabiduría de Salomon, tal vez rey. El uso que han hecho de varias sentencias de este libro los Apóstoles, y atestiguada tambien por el consentimiento universal de los Padres de la Inocencio 11, Gelasio, y San Agustin, quien con la tradicion constante de la tos, cap. El espíritu profético que brilla en el autor del libro de la la mision divina de Jesu-Christo, Por eso no quieren reconocerle como pudo escribir con claridad, á lo menos dos siglos antes, lo que el Mesfas de Salomon, suponen que el autor vivia cerca del tiempo de los Machabéos. mon; y á éste le atribuyen Orígenes, Tertuliano y otros Padres, y tambien razon no se halla en el Catálogo de las Sagradas Escrituras que arregló la doctrina de este libro con la del Felestástico ha dado márgen para Pero sea lo que fuera de esto, es una temeridad inexcusable, ó un curas ó difíciles de entender, que objetan ciertos herejes, y que notaremos en ellos toda la Iglesia, que reconoce en este y Obros Libros Sagrados varios ha adorado con humilde rendimiento cuanto encierran de difícil inteligencia
